,location,total_sqft,bath,price,BHK
7592,Yeshwanthpur,1185.0,2.0,75.84,2
7593,Yeshwanthpur,1195.0,2.0,100.0,2
7594,Yeshwanthpur,1313.0,3.0,96.0,3
7595,Yeshwanthpur,1400.0,2.0,100.0,2
7598,Yeshwanthpur,673.0,1.0,36.85,1
7599,Yeshwanthpur,717.0,2.0,49.475,2
7602,Yeshwanthpur,605.0,1.0,41.745,1
7604,Yeshwanthpur,669.0,1.0,36.85,1
7606,Yeshwanthpur,3027.0,4.0,260.0,3
7609,Yeshwanthpur,670.0,1.0,36.85,1
7612,Yeshwanthpur,1240.0,2.0,80.0,2
7613,Yeshwanthpur,1713.0,3.0,110.0,3
7614,Yeshwanthpur,1144.0,2.0,67.0,2
7615,Yeshwanthpur,1541.0,2.0,130.0,2
7617,Yeshwanthpur,1362.0,2.0,100.0,2
7618,Yeshwanthpur,666.0,1.0,36.8,1
7619,Yeshwanthpur,1855.0,3.0,140.0,3
7621,Yeshwanthpur,1165.0,2.0,85.0,2
7624,Yeshwanthpur,1825.0,3.0,145.0,3
7626,Yeshwanthpur,994.0,2.0,54.67,1
7627,Yeshwanthpur,650.0,1.0,40.0,1
7628,Yeshwanthpur,1855.0,3.0,140.0,3
7629,Yeshwanthpur,1500.0,3.0,100.0,3
7634,Yeshwanthpur,674.0,1.0,36.85,1
7636,Yeshwanthpur,672.0,1.0,36.85,1
7639,Yeshwanthpur,1195.0,2.0,100.0,2
7640,Yeshwanthpur,1692.0,3.0,108.0,3
7642,Yeshwanthpur,2500.0,5.0,185.0,6
7647,Yeshwanthpur,1855.0,3.0,135.0,3
7648,Yeshwanthpur,1876.0,3.0,160.0,3
7650,other,2770.0,4.0,290.0,3
7653,other,1296.0,2.0,81.0,2
7654,other,600.0,1.0,38.0,1
7657,other,1500.0,2.0,185.0,2
7659,other,4395.0,3.0,240.0,3
7660,other,845.0,2.0,55.0,2
7661,other,2511.0,3.0,205.0,3
7663,other,1660.0,2.0,105.0,3
7665,other,1200.0,4.0,155.0,4
7666,other,1200.0,2.0,65.0,2
7667,other,1200.0,3.0,90.0,3
7671,other,782.0,2.0,55.68,2
7672,other,1800.0,3.0,120.0,3
7673,other,1413.0,2.0,75.0,3
7676,other,945.0,2.0,54.0,2
7677,other,1870.0,3.0,110.0,3
7678,other,1260.0,2.0,85.05,3
7679,other,1000.0,2.0,60.0,2
7682,other,2795.0,4.0,235.0,3
7684,other,1904.0,3.0,150.0,3
7685,other,2000.0,3.0,175.0,3
7686,other,1425.0,2.0,75.0,3
7688,other,1500.0,3.0,100.0,3
7691,other,1783.0,3.0,115.0,3
7693,other,912.0,2.0,70.0,3
7696,other,1580.0,3.0,100.0,3
7697,other,1415.0,3.0,78.0,3
7699,other,2405.0,4.0,260.0,3
7700,other,1500.0,2.0,115.0,2
7706,other,1060.0,2.0,60.0,2
7707,other,2600.0,8.0,180.0,8
7709,other,1285.0,2.0,72.5,2
7710,other,4050.0,3.0,280.0,3
7713,other,1280.0,2.0,69.0,2
7714,other,3045.0,3.0,170.0,3
7717,other,900.0,2.0,110.0,2
7724,other,1560.0,3.0,115.0,3
7728,other,1645.0,3.0,95.0,3
7729,other,1200.0,2.0,79.0,2
7731,other,1350.0,2.0,140.0,3
7732,other,1800.0,3.0,150.0,3
7734,other,1762.0,3.0,125.0,3
7736,other,1308.0,2.0,89.04,2
7737,other,1200.0,3.0,90.0,3
7739,other,2023.71,3.0,275.0,3
7743,other,550.0,1.0,62.0,2
7748,other,2150.0,4.0,240.0,3
7751,other,3309.0,4.0,325.0,4
7752,other,1620.0,3.0,98.0,3
7753,other,5000.0,9.0,360.0,11
7755,other,1150.0,2.0,126.0,2
7756,other,1270.0,2.0,98.0,2
7759,other,1200.0,2.0,74.0,2
7762,other,1753.0,3.0,120.0,3
7764,other,720.0,2.0,45.0,2
7766,other,375.0,2.0,26.0,1
7768,other,700.0,1.0,41.0,1
7770,other,3000.0,5.0,275.0,4
7771,other,1595.0,3.0,115.0,3
7772,other,1353.0,2.0,110.0,2
7773,other,1200.0,2.0,85.0,1
7774,other,1867.0,3.0,160.0,3
7778,other,1325.0,2.0,90.0,3
7782,other,1056.0,2.0,80.0,2
7785,other,1544.0,3.0,120.0,3
7786,other,1200.0,2.0,65.0,2
7787,other,540.0,1.0,36.0,1
7788,other,1578.0,3.0,180.0,3
7791,other,1600.0,2.0,115.0,2
7792,other,416.0,1.0,18.5,1
7795,other,2791.0,3.0,223.0,3
7796,other,834.0,1.0,60.0,1
7797,other,1125.0,4.0,70.0,3
7798,other,3000.0,5.0,260.0,4
7799,other,2160.0,5.0,250.0,6
7802,other,469.0,1.0,25.0,1
7805,other,750.0,1.0,40.0,1
7809,other,1630.0,2.0,200.0,2
7811,other,1200.0,2.0,70.0,3
7812,other,1350.0,3.0,77.0,3
7813,other,4046.0,4.0,445.0,4
7814,other,1180.0,2.0,78.34,3
7815,other,1355.0,2.0,115.0,2
7816,other,600.0,1.0,50.0,1
7817,other,1875.0,3.0,165.0,3
7818,other,600.0,2.0,55.0,2
7821,other,1750.0,3.0,120.0,3
7823,other,1500.0,2.0,87.0,3
7825,other,1092.0,2.0,98.5,3
7829,other,1855.0,3.0,225.0,3
7833,other,425.0,1.0,20.03,1
7835,other,600.0,1.0,60.0,1
7836,other,1468.0,2.0,140.0,2
7837,other,4300.0,5.0,550.0,4
7839,other,775.0,2.0,55.0,2
7842,other,1975.0,3.0,150.0,3
7844,other,1352.0,3.0,135.0,3
7845,other,1566.0,3.0,83.3,3
7848,other,1200.0,3.0,95.0,4
7849,other,1630.0,3.0,194.0,3
7850,other,1976.0,3.0,184.0,3
7851,other,5500.0,4.0,600.0,4
7853,other,1200.0,3.0,95.0,3
7856,other,1180.0,2.0,69.0,2
7857,other,686.0,1.0,17.0,1
7859,other,1500.0,4.0,180.0,4
7861,other,884.0,1.0,58.0,2
7862,other,1282.0,2.0,87.0,2
7865,other,1500.0,2.0,95.0,3
7866,other,1300.0,1.0,115.0,2
7869,other,530.0,1.0,20.0,1
7870,other,1350.0,2.0,80.0,2
7871,other,650.0,2.0,42.0,2
7874,other,2400.0,6.0,125.0,8
7875,other,1200.0,1.0,20.0,1
7877,other,1548.0,3.0,89.5,3
7880,other,1141.0,2.0,62.0,2
7883,other,950.0,1.0,40.0,1
7884,other,1500.0,5.0,130.0,6
7892,other,1480.0,3.0,90.0,3
7893,other,1600.0,3.0,90.0,3
7894,other,1200.0,4.0,135.0,4
7896,other,1500.0,3.0,115.0,3
7897,other,1824.0,3.0,125.0,3
7898,other,750.0,1.0,56.25,1
7907,other,6000.0,5.0,400.0,4
7910,other,2400.0,3.0,170.0,3
7912,other,1500.0,2.0,98.0,3
7913,other,3095.0,3.0,350.0,3
7917,other,1200.0,1.0,28.0,1
7919,other,1500.0,3.0,100.0,3
7921,other,1560.0,5.0,145.0,5
7923,other,1560.0,3.0,188.0,3
7926,other,1200.0,3.0,68.4,3
7928,other,485.0,1.0,15.0,1
7934,other,1200.0,3.0,130.0,3
7935,other,1050.0,2.0,67.0,2
7936,other,1596.0,3.0,105.0,3
7941,other,1200.0,3.0,85.0,3
7942,other,1132.0,2.0,67.0,2
7944,other,1515.0,3.0,88.0,3
7947,other,1380.0,2.0,80.0,2
7950,other,4346.0,5.0,500.0,4
7955,other,2200.0,3.0,187.0,3
7956,other,3329.0,3.0,330.0,3
7957,other,3600.0,4.0,300.0,4
7958,other,3500.0,3.0,450.0,4
7961,other,1093.0,2.0,65.0,2
7964,other,750.0,2.0,75.0,3
7965,other,1535.0,3.0,95.0,3
7968,other,1100.0,2.0,62.7,2
7972,other,2197.0,4.0,280.0,3
7974,other,1100.0,2.0,60.0,2
7975,other,1600.0,3.0,172.0,4
7976,other,1450.0,2.0,85.0,3
7977,other,2000.0,3.0,166.0,4
7981,other,1756.0,3.0,100.0,3
7982,other,1532.0,3.0,92.0,3
7983,other,1650.0,3.0,110.0,3
7984,other,1200.0,2.0,66.0,2
7986,other,1525.0,2.0,122.0,3
7991,other,2400.0,3.0,200.0,4
7993,other,1000.0,2.0,130.0,2
7996,other,3040.0,1.0,180.0,2
7999,other,1390.0,3.0,120.0,3
8001,other,1135.0,2.0,68.0,2
8002,other,900.0,2.0,55.0,2
8006,other,2500.0,3.0,250.0,3
8007,other,1690.0,3.0,125.0,3
8011,other,1000.0,4.0,66.0,3
8017,other,1168.0,3.0,70.0,3
8019,other,2100.0,4.0,155.0,4
8021,other,1515.0,3.0,93.93,3
8027,other,2700.0,4.0,214.0,6
8028,other,2000.0,3.0,210.0,3
8029,other,2400.0,4.0,300.0,5
8030,other,1760.0,3.0,176.0,3
8031,other,595.0,1.0,42.0,1
8032,other,1200.0,3.0,125.0,3
8037,other,1170.0,2.0,86.0,2
8038,other,2200.0,4.0,235.0,4
8040,other,8000.0,27.0,230.0,27
8043,other,1200.0,1.0,48.0,1
8044,other,2028.0,4.0,162.0,4
8045,other,1163.0,2.0,98.86,2
8050,other,1650.0,3.0,175.0,3
8052,other,1670.0,3.0,91.86,3
8057,other,1250.0,2.0,80.0,3
8058,other,1650.0,4.0,160.0,3
8059,other,1494.0,2.0,94.55,3
8060,other,800.0,2.0,50.0,2
8061,other,1300.0,2.0,120.0,2
8062,other,1225.0,2.0,150.0,2
8064,other,3675.0,4.0,367.0,4
8065,other,1200.0,2.0,150.0,2
8066,other,1350.0,4.0,130.0,5
8069,other,1020.0,2.0,58.0,2
8070,other,1350.0,2.0,80.0,2
8072,other,1614.0,3.0,110.0,3
8073,other,1632.0,3.0,145.0,4
8074,other,1188.0,2.0,73.0,2
8075,other,1480.0,3.0,90.0,3
8076,other,680.0,2.0,42.0,2
8079,other,955.0,2.0,53.55,2
8082,other,2479.13,3.0,215.0,3
8083,other,1100.0,2.0,106.0,2
8086,other,1925.0,3.0,120.0,3
8087,other,650.0,1.0,26.0,1
8089,other,2000.0,3.0,207.0,3
8090,other,1050.0,2.0,110.0,2
8099,other,990.0,12.0,120.0,8
8100,other,800.0,2.0,80.0,3
8101,other,1685.0,2.0,110.0,3
8103,other,1550.0,3.0,110.0,3
8104,other,500.0,1.0,20.0,1
8106,other,3155.0,4.0,370.0,3
8107,other,1765.0,3.0,105.0,3
8108,other,1265.0,2.0,70.0,2
8109,other,1012.0,2.0,59.0,2
8110,other,1270.0,2.0,70.0,3
8111,other,2045.0,4.0,154.0,3
8113,other,2400.0,4.0,280.0,6
8114,other,581.91,2.0,25.0,1
8115,other,1158.0,2.0,85.0,3
8116,other,925.0,2.0,51.0,2
8117,other,1415.0,2.0,110.0,2
8121,other,4750.0,5.0,600.0,4
8122,other,1840.0,3.0,155.0,3
8123,other,1200.0,2.0,150.0,3
8124,other,824.0,2.0,60.0,2
8125,other,1340.0,2.0,100.0,3
8127,other,1620.0,2.0,110.0,3
8128,other,1533.0,3.0,115.0,3
8129,other,1352.0,2.0,87.5,2
8130,other,1560.0,3.0,85.0,3
8131,other,1875.0,2.0,235.0,3
8133,other,750.0,1.0,25.0,1
8134,other,1375.0,2.0,85.0,3
8141,other,1190.0,2.0,68.0,2
8142,other,1775.0,3.0,110.0,3
8144,other,1500.0,3.0,88.0,3
8146,other,1140.0,2.0,76.0,2
8147,other,1198.0,2.0,84.0,2
8148,other,4000.0,4.0,520.0,4
8150,other,1370.0,2.0,75.0,2
8154,other,1000.0,1.0,55.0,2
8155,other,1200.0,2.0,125.0,2
8159,other,1470.0,2.0,110.0,3
8160,other,1050.0,1.0,70.0,1
8161,other,1200.0,2.0,80.0,3
8169,other,400.0,1.0,14.0,1
8172,other,2121.0,4.0,253.0,3
8173,other,1575.0,4.0,150.0,5
8175,other,4800.0,5.0,629.0,4
8176,other,1200.0,2.0,70.0,2
8177,other,1767.0,3.0,98.0,3
8179,other,1100.0,2.0,60.0,2
8182,other,1300.0,2.0,79.0,2
8184,other,3500.0,4.0,350.0,4
8186,other,1000.0,2.0,110.0,3
8187,other,1760.0,3.0,145.0,3
8188,other,1942.0,3.0,102.0,3
8190,other,800.0,1.0,100.0,1
8195,other,1800.0,4.0,145.0,4
8198,other,2400.0,3.0,260.0,3
8199,other,1533.0,3.0,85.0,3
8203,other,605.0,1.0,29.0,1
8204,other,1452.55,2.0,110.0,2
8205,other,2357.0,3.0,151.0,3
8206,other,1170.0,2.0,105.0,2
8207,other,1411.0,3.0,91.72,3
8209,other,3095.0,3.0,375.0,3
8212,other,1100.0,3.0,78.0,3
8213,other,1352.0,2.0,85.0,2
8215,other,3600.0,4.0,365.0,4
8218,other,1945.0,3.0,120.0,3
8220,other,1650.0,3.0,165.0,3
8221,other,1550.0,2.0,150.0,3
8223,other,1150.0,2.0,75.0,3
8224,other,1200.0,3.0,74.0,3
8225,other,1229.0,3.0,86.03,3
8226,other,1030.0,2.0,61.0,2
8227,other,600.0,1.0,32.0,1
8228,other,1165.0,2.0,135.0,2
8230,other,1520.0,3.0,80.0,3
8231,other,3000.0,4.0,240.0,4
8233,other,1315.0,2.0,90.0,2
8234,other,1210.0,2.0,72.0,2
8235,other,11338.0,9.0,1000.0,6
8237,other,30000.0,4.0,2100.0,4
8239,other,1170.0,2.0,68.0,2
8241,other,1600.0,2.0,110.0,2
8243,other,1370.0,2.0,75.0,3
8246,other,1980.0,3.0,224.0,3
8247,other,1739.0,3.0,105.0,3
8248,other,674.0,1.0,21.0,1
8249,other,2289.0,3.0,260.0,3
8251,other,1700.0,3.0,97.0,3
8252,other,1263.0,2.0,93.32,2
8253,other,1900.0,3.0,160.0,3
8255,other,1100.0,2.0,75.0,2
8256,other,1929.0,3.0,115.0,3
8257,other,3161.0,4.0,214.0,4
8261,other,3515.0,3.0,420.0,3
8263,other,1226.0,3.0,135.0,2
8264,other,1100.0,2.0,70.0,2
8269,other,700.0,1.0,41.0,1
8274,other,3000.0,3.0,250.0,3
8275,other,1100.0,2.0,61.0,2
8276,other,527.0,1.0,26.0,1
8277,other,1260.0,1.0,41.0,1
8278,other,1500.0,1.0,37.5,1
8279,other,600.0,1.0,17.0,1
8281,other,2167.0,3.0,170.0,3
8282,other,1165.0,2.0,75.0,2
8284,other,1272.0,4.0,75.0,3
8286,other,1600.0,5.0,140.0,5
8288,other,1000.0,2.0,65.0,3
8291,other,2400.0,4.0,325.0,3
8293,other,1463.0,1.0,142.0,2
8295,other,2401.0,3.0,185.0,3
8296,other,1670.0,3.0,135.0,4
8297,other,1875.0,2.0,235.0,3
8298,other,1200.0,3.0,90.0,3
8302,other,1700.0,3.0,120.0,3
8303,other,890.0,1.0,75.0,1
8306,other,2400.0,3.0,290.0,3
8307,other,2500.0,4.0,325.0,3
8309,other,1690.0,3.0,100.0,3
8312,other,1350.0,2.0,90.0,2
8313,other,1460.0,3.0,88.0,3
8314,other,1685.0,3.0,95.0,3
8315,other,800.0,1.0,52.0,1
8316,other,4000.0,5.0,280.0,4
8319,other,792.0,2.0,70.0,2
8323,other,2400.0,5.0,235.0,5
8328,other,461.82,1.0,31.7,1
8329,other,1500.0,2.0,85.0,3
8332,other,1260.0,2.0,75.0,2
8336,other,2820.0,3.0,285.0,3
8337,other,1950.0,3.0,130.0,3
8339,other,1350.0,2.0,140.0,3
8343,other,4051.0,4.0,345.0,4
8344,other,1308.0,2.0,92.66,2
8346,other,2100.0,3.0,170.0,3
8348,other,1991.0,3.0,160.0,3
8350,other,1200.0,3.0,66.0,3
8352,other,3000.0,4.0,342.0,4
8353,other,2400.0,6.0,245.0,6
8355,other,1375.0,2.0,105.0,2
8356,other,1693.0,3.0,108.0,3
8363,other,1150.0,2.0,77.5,3
8368,other,1058.0,2.0,60.0,2
8369,other,900.0,1.0,30.0,1
8370,other,1672.0,3.0,150.0,3
8374,other,1250.0,3.0,139.0,3
8375,other,1468.0,3.0,130.0,2
8378,other,2779.0,3.0,317.0,3
8381,other,1480.0,2.0,145.0,3
8386,other,3900.0,3.0,300.0,3
8387,other,2280.0,3.0,285.0,3
8388,other,2000.0,3.0,200.0,3
8391,other,4200.0,4.0,325.0,4
8392,other,1080.0,2.0,75.0,3
8393,other,2400.0,2.0,150.0,3
8395,other,1199.0,2.0,65.0,2
8396,other,1125.0,2.0,75.0,2
8397,other,1596.0,3.0,95.0,3
8398,other,1639.0,3.0,123.0,3
8400,other,525.0,1.0,26.0,1
8402,other,1740.0,3.0,199.0,3
8403,other,1372.0,2.0,90.0,3
8406,other,6200.0,5.0,720.0,5
8409,other,925.0,2.0,63.0,2
8410,other,1200.0,3.0,95.0,4
8411,other,1200.0,2.0,79.0,2
8412,other,2500.0,3.0,270.0,3
8413,other,1584.0,3.0,145.0,4
8414,other,1570.0,3.0,115.0,3
8415,other,3000.0,3.0,400.0,3
8420,other,850.0,2.0,55.0,2
8421,other,1750.0,3.0,180.0,3
8422,other,1500.0,1.0,160.0,2
8423,other,2100.0,6.0,275.0,6
8424,other,1575.0,5.0,158.0,4
8426,other,705.0,1.0,36.5,1
8427,other,1340.0,3.0,77.0,3
8431,other,1260.0,1.0,41.0,1
8432,other,1200.0,2.0,125.0,2
8433,other,1200.0,3.0,130.0,3
8434,other,3595.0,6.0,360.0,4
8435,other,1485.0,3.0,85.0,3
8438,other,3100.0,5.0,385.0,4
8439,other,1650.0,3.0,100.0,3
8441,other,1200.0,4.0,150.0,4
8442,other,832.0,3.0,77.0,3
8443,other,3259.0,3.0,270.0,3
8444,other,1196.0,3.0,150.0,4
8447,other,1350.0,2.0,100.0,2
8449,other,2340.0,4.0,148.0,4
8450,other,596.0,1.0,42.0,1
8451,other,10000.0,16.0,550.0,16
8452,other,1200.0,4.0,110.0,4
8453,other,1910.0,3.0,190.0,3
8456,other,1750.0,3.0,149.0,3
8458,other,985.0,2.0,63.0,2
8459,other,1300.0,2.0,129.0,2
8460,other,1490.0,2.0,88.0,3
8464,other,650.0,1.0,30.0,1
8465,other,1500.0,2.0,89.99,3
8466,other,1350.0,4.0,145.0,4
8467,other,2145.0,4.0,270.0,3
8468,other,910.0,1.0,42.0,1
8471,other,1200.0,3.0,130.0,3
8472,other,532.0,1.0,22.49,1
8473,other,1060.0,3.0,62.0,3
8475,other,1475.0,3.0,96.0,3
8476,other,1550.0,2.0,160.0,2
8481,other,1000.0,2.0,80.0,2
8483,other,1500.0,2.0,97.0,3
8484,other,1865.0,4.0,140.0,3
8486,other,1200.0,3.0,120.0,3
8487,other,1200.0,4.0,125.0,4
8488,other,3500.0,4.0,245.0,4
8493,other,1320.0,2.0,73.0,3
8494,other,2150.0,6.0,205.0,6
8497,other,675.0,3.0,52.0,2
8498,other,1801.0,3.0,139.0,3
8500,other,2990.0,4.0,324.0,4
8501,other,2400.0,2.0,160.0,2
8503,other,1150.0,2.0,75.0,2
8511,other,1390.0,2.0,80.0,3
8512,other,1550.0,2.0,90.0,3
8516,other,1500.0,3.0,87.0,3
8517,other,1500.0,4.0,110.0,4
8519,other,1839.0,3.0,165.0,3
8523,other,900.0,2.0,70.0,2
8525,other,1500.0,3.0,149.0,3
8528,other,750.0,2.0,50.0,1
8529,other,2400.0,4.0,225.0,5
8530,other,600.0,3.0,75.0,2
8531,other,1605.0,2.0,85.0,3
8534,other,1500.0,1.0,19.5,1
8536,other,1200.0,2.0,70.0,2
8537,other,1200.0,2.0,160.0,2
8538,other,1904.0,3.0,155.0,3
8539,other,2135.0,3.0,160.0,3
8540,other,2770.0,4.0,315.0,3
8541,other,813.0,1.0,39.0,1
8543,other,3876.0,3.0,300.0,3
8545,other,1630.0,2.0,97.78,3
8548,other,2425.0,4.0,173.0,4
8552,other,1280.0,2.0,75.0,2
8553,other,735.0,1.0,75.0,1
8554,other,500.0,1.0,24.0,1
8556,other,1200.0,4.0,145.0,3
8557,other,1200.0,2.0,100.0,2
8558,other,2776.0,4.0,195.0,3
8559,other,1200.0,3.0,160.0,3
8560,other,1185.0,2.0,85.0,2
8561,other,1265.0,2.0,82.0,3
8564,other,1850.0,3.0,98.0,3
8565,other,2360.0,4.0,150.0,4
8566,other,1030.0,2.0,77.25,2
8568,other,1163.0,2.0,98.86,2
8569,other,2000.0,3.0,160.0,3
8570,other,1352.0,2.0,75.0,2
8571,other,1575.0,3.0,93.0,3
8572,other,1300.0,2.0,70.0,3
8575,other,1380.0,2.0,75.0,2
8581,other,1532.0,3.0,115.0,3
8582,other,3100.0,3.0,250.0,3
8583,other,3262.0,5.0,205.0,4
8584,other,1190.0,2.0,100.0,2
8585,other,1827.0,3.0,100.0,3
8586,other,1500.0,3.0,95.0,3
8588,other,650.0,2.0,59.0,2
8591,other,1274.0,2.0,81.0,2
8594,other,1645.0,3.0,95.0,3
8595,other,1200.0,4.0,140.0,4
8600,other,1097.0,2.0,65.0,2
8601,other,1600.0,3.0,165.0,4
8603,other,900.0,2.0,110.0,2
8604,other,1200.0,2.0,125.0,2
8605,other,1355.0,2.0,75.0,2
8607,other,1260.0,4.0,150.0,4
8608,other,7500.0,4.0,900.0,4
8611,other,4104.0,4.0,360.0,4
8612,other,1150.0,3.0,110.0,4
8615,other,2080.0,2.0,150.0,2
8616,other,1505.0,2.0,90.0,2
8617,other,1200.0,3.0,95.75,3
8618,other,1810.0,4.0,148.0,3
8620,other,1530.0,2.0,97.0,3
8627,other,1500.0,2.0,130.0,3
8631,other,1400.0,2.0,80.0,2
8632,other,1533.0,3.0,150.0,3
8634,other,3730.0,6.0,450.0,4
8635,other,745.0,2.0,50.0,2
8637,other,1355.0,2.0,95.0,2
8638,other,833.0,1.0,49.0,1
8641,other,3000.0,5.0,270.0,4
8642,other,1220.0,2.0,68.0,2
8643,other,3811.0,3.0,475.0,4
8645,other,1545.0,3.0,85.0,3
8647,other,3100.0,4.0,310.0,4
8649,other,1350.0,2.0,110.0,2
8651,other,1200.0,2.0,68.0,3
8652,other,1842.0,3.0,115.0,3
8654,other,2000.0,4.0,180.0,5
8658,other,1280.0,4.0,115.0,4
8659,other,1200.0,3.0,85.0,3
8661,other,1655.0,3.0,155.0,3
8662,other,1150.0,2.0,74.0,2
8664,other,1200.0,2.0,108.0,3
8665,other,1200.0,2.0,75.0,2
8671,other,1500.0,2.0,203.0,2
8674,other,1350.0,4.0,85.0,4
8675,other,4500.0,9.0,500.0,9
8677,other,1730.0,3.0,140.0,3
8680,other,1550.0,3.0,160.0,3
8683,other,1758.0,3.0,95.0,3
8684,other,3179.0,5.0,351.0,4
8686,other,1200.0,3.0,85.0,2
8688,other,655.0,1.0,53.0,1
8689,other,1800.0,3.0,140.0,3
8692,other,3900.0,4.0,333.0,4
8693,other,2400.0,4.0,200.0,3
8694,other,640.0,1.0,20.5,1
8695,other,1645.0,3.0,87.5,3
8697,other,2600.0,3.0,140.0,3
8698,other,950.0,2.0,60.0,2
8704,other,1900.0,3.0,205.0,3
8706,other,1402.0,2.0,85.0,3
8707,other,1680.0,3.0,135.0,4
8708,other,1150.0,4.0,110.0,4
8710,other,1000.0,2.0,60.0,2
8711,other,2100.0,3.0,240.0,3
8715,other,1200.0,3.0,140.0,3
8716,other,814.0,2.0,55.0,2
8718,other,1800.0,8.0,175.0,6
8721,other,1590.0,3.0,120.0,3
8722,other,3754.0,6.0,430.0,4
8725,other,1450.0,2.0,89.6,3
8727,other,1340.0,2.0,77.0,2
8731,other,1665.0,3.0,105.0,3
8733,other,2300.0,4.0,200.0,4
8734,other,1210.0,2.0,76.0,2
8738,other,1554.0,3.0,130.0,2
8740,other,1632.0,3.0,128.0,4
8741,other,1065.0,2.0,58.0,2
8742,other,1342.0,2.0,115.0,2
8744,other,1000.0,3.0,60.0,2
8749,other,1636.0,3.0,97.0,3
8751,other,3600.0,4.0,450.0,4
8752,other,1494.0,2.0,94.55,3
8757,other,1200.0,3.0,72.0,3
8762,other,1000.0,1.0,75.0,2
8765,other,1170.0,2.0,86.0,2
8766,other,4830.0,5.0,390.0,4
8767,other,850.0,2.0,75.0,2
8771,other,2065.0,3.0,130.0,3
8772,other,1150.0,2.0,125.0,2
8776,other,2550.0,4.0,290.0,3
8778,other,3080.0,2.0,285.0,4
8779,other,1200.0,2.0,130.0,4
8781,other,3400.0,6.0,420.0,4
8782,other,450.0,1.0,25.0,1
8783,other,1100.0,2.0,85.0,2
8784,other,3339.0,3.0,250.0,3
8790,other,1036.0,2.0,110.0,2
8795,other,1376.0,4.0,156.0,4
8799,other,1100.0,5.0,121.0,4
8801,other,1080.0,2.0,62.0,2
8805,other,1475.0,2.0,200.0,3
8806,other,1200.0,3.0,96.25,3
8808,other,2631.0,3.0,200.0,4
8809,other,1200.0,1.0,125.0,1
8810,other,830.0,2.0,60.0,2
8811,other,1500.0,2.0,88.0,2
8814,other,856.0,2.0,48.0,2
8815,other,1143.0,2.0,62.0,2
8818,other,1117.0,2.0,110.0,2
8819,other,600.0,1.0,43.0,1
8823,other,1200.0,3.0,70.0,3
8824,other,2100.0,3.0,252.0,3
8825,other,2675.0,4.0,290.0,4
8829,other,1477.0,2.0,80.0,3
8830,other,3500.0,5.0,450.0,4
8831,other,1793.0,3.0,98.0,3
8835,other,1200.0,3.0,128.0,3
8837,other,1020.0,2.0,62.0,2
8838,other,3563.0,6.0,310.0,4
8841,other,3300.0,5.0,318.0,4
8846,other,1718.0,3.0,223.0,3
8847,other,1200.0,2.0,75.0,3
8848,other,985.0,2.0,55.0,2
8854,other,750.0,1.0,30.0,1
8855,other,1030.0,2.0,80.0,2
8857,other,1150.0,2.0,69.0,2
8861,other,1500.0,2.0,90.0,3
8862,other,900.0,2.0,55.0,2
8869,other,1750.0,2.0,225.0,4
8871,other,1760.0,3.0,160.0,3
8872,other,1100.0,2.0,78.0,2
8873,other,1180.0,2.0,74.0,2
8874,other,1184.0,2.0,69.0,2
8876,other,1540.0,3.0,85.0,3
8878,other,1800.0,3.0,230.0,3
8881,other,2000.0,3.0,120.0,3
8882,other,870.0,2.0,65.0,2
8883,other,2000.0,3.0,145.0,3
8884,other,500.0,1.0,15.0,1
8887,other,1475.0,3.0,78.0,3
8891,other,924.0,2.0,76.23,2
8892,other,2273.0,4.0,220.0,3
8894,other,3000.0,4.0,375.0,6
8895,other,3160.0,4.0,206.0,4
8896,other,922.0,2.0,70.0,2
8897,other,850.0,2.0,72.0,2
8898,other,1123.0,2.0,64.0,2
8899,other,1200.0,1.0,65.0,2
8901,other,1233.0,2.0,100.0,2
8912,other,1936.0,3.0,110.0,3
8913,other,1652.5,3.0,90.0,3
8916,other,1500.0,3.0,138.0,3
8917,other,700.0,2.0,43.0,2
8918,other,1750.0,3.0,170.0,3
8919,other,1365.0,3.0,99.0,3
8920,other,800.0,2.0,80.0,3
8923,other,708.0,1.0,55.0,2
8924,other,1680.0,3.0,135.0,3
8925,other,990.0,2.0,58.0,2
8926,other,1240.0,2.0,100.0,2
8927,other,1810.0,3.0,118.0,3
8928,other,2005.0,3.0,240.0,3
8931,other,1000.0,2.0,97.0,2
8934,other,1430.0,3.0,78.65,3
8936,other,1200.0,2.0,45.0,1
8938,other,2663.0,4.0,338.0,3
8942,other,1840.0,4.0,175.0,3
8943,other,840.0,1.0,75.0,1
8945,other,1760.0,2.0,116.0,3
8947,other,3317.5,5.0,268.5,4
8948,other,1274.0,2.0,81.0,2
8949,other,600.0,1.0,52.0,2
8950,other,1670.0,3.0,160.0,3
8954,other,1200.0,2.0,75.6,3
8955,other,1330.0,2.0,93.0,2
8956,other,2400.0,5.0,285.0,5
8957,other,2100.0,4.0,150.0,4
8961,other,1550.0,4.0,120.0,4
8963,other,905.0,2.0,50.0,2
8964,other,1495.0,3.0,200.0,3
8967,other,550.0,1.0,23.0,1
8971,other,1080.0,2.0,75.0,3
8972,other,2500.0,3.0,180.0,3
8975,other,1537.0,3.0,110.0,3
8976,other,1750.0,3.0,150.0,3
8977,other,2800.0,7.0,250.0,7
8979,other,1191.0,2.0,90.0,2
8982,other,1200.0,3.0,150.0,3
